 ,Area(linea_horizontal_1),Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Angle(linea_horizontal_1),Median(linea_horizontal_1),Length(linea_horizontal_1),Area(linea_vertical_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Angle(linea_vertical_1),Median(linea_vertical_1),Length(linea_vertical_1),Area(ovalo_1),Mean(ovalo_1),StdDev(ovalo_1),Angle(ovalo_1),Median(ovalo_1),Length(ovalo_1),Area(linea_horizontal_2),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Angle(linea_horizontal_2),Median(linea_horizontal_2),Length(linea_horizontal_2),Area(linea_vertical_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Angle(linea_vertical_2),Median(linea_vertical_2),Length(linea_vertical_2),Area(ovalo_2),Mean(ovalo_2),StdDev(ovalo_2),Angle(ovalo_2),Median(ovalo_2),Length(ovalo_2),Area(linea_horizontal_3),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Angle(linea_horizontal_3),Median(linea_horizontal_3),Length(linea_horizontal_3),Area(linea_vertical_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Angle(linea_vertical_3),Median(linea_vertical_3),Length(linea_vertical_3),Area(ovalo_3),Mean(ovalo_3),StdDev(ovalo_3),Angle(ovalo_3),Median(ovalo_3),Length(ovalo_3),Area(linea_horizontal_4),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Angle(linea_horizontal_4),Median(linea_horizontal_4),Length(linea_horizontal_4),Area(linea_vertical_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Angle(linea_vertical_4),Median(linea_vertical_4),Length(linea_vertical_4),Area(ovalo_4),Mean(ovalo_4),StdDev(ovalo_4),Angle(ovalo_4),Median(ovalo_4),Length(ovalo_4)
42,51,81.941,20.616,0,82,50,51,79.863,27.692,90,89,50,1976,77.184,31.140,0,71,0,51,61.941,12.315,0,62,50,51,63.157,23.716,90,64,50,1976,61.664,24.628,0,55,0,51,77.627,19.427,0,78,50,51,74.176,26.899,90,89,50,1976,72.163,28.912,0,66,0,51,85.176,22.902,0,91,50,51,81.804,29.313,90,100,50,1976,78.570,32.375,0,73,0
43,51,81.922,20.329,0,84,50,51,80.314,28.553,90,91,50,1976,77.249,31.299,0,71,0,51,61.902,12.316,0,62,50,51,62.922,23.731,90,62,50,1976,61.827,24.700,0,57,0,51,77.373,19.236,0,78,50,51,74.490,27.135,90,84,50,1976,72.025,28.916,0,66,0,51,84.490,22.499,0,89,50,51,81.000,29.188,90,100,50,1976,78.305,32.392,0,73,0
44,51,81.725,20.119,0,82,50,51,80.078,28.420,90,91,50,1976,77.352,31.353,0,71,0,51,62.059,12.462,0,62,50,51,63.118,23.825,90,62,50,1976,61.806,24.729,0,55,0,51,76.725,18.963,0,78,50,51,73.549,26.852,90,82,50,1976,71.615,28.703,0,66,0,51,84.392,22.008,0,89,50,51,81.078,29.237,90,100,50,1976,78.217,32.073,0,73,0
45,51,81.627,20.200,0,82,50,51,79.686,28.161,90,89,50,1976,77.243,31.253,0,71,0,51,62.000,12.536,0,62,50,51,62.980,23.770,90,62,50,1976,61.579,24.546,0,57,0,51,76.392,18.855,0,78,50,51,73.333,27.012,90,84,50,1976,71.502,28.579,0,66,0,51,84.039,21.696,0,89,50,51,80.922,29.097,90,98,50,1976,78.086,31.907,0,73,0
46,51,81.275,19.915,0,82,50,51,79.980,27.852,90,89,50,1976,77.206,31.196,0,71,0,51,61.706,12.570,0,62,50,51,62.588,23.241,90,62,50,1976,61.534,24.246,0,57,0,51,76.020,19.339,0,78,50,51,72.882,26.044,90,82,50,1976,71.053,28.405,0,66,0,51,84.157,22.088,0,89,50,51,80.882,29.025,90,98,50,1976,77.895,31.788,0,73,0
47,51,80.824,20.019,0,80,50,51,79.392,27.368,90,89,50,1976,76.940,31.071,0,71,0,51,62.118,11.938,0,62,50,51,62.510,23.727,90,62,50,1976,61.547,23.981,0,57,0,51,76.098,18.749,0,78,50,51,72.412,25.815,90,84,50,1976,70.897,28.283,0,66,0,51,84.078,22.492,0,89,50,51,80.490,29.285,90,98,50,1976,77.851,31.809,0,73,0
48,51,80.824,19.761,0,82,50,51,79.922,27.915,90,89,50,1976,76.990,31.056,0,71,0,51,62.314,12.049,0,62,50,51,63.137,23.392,90,64,50,1976,61.689,23.702,0,57,0,51,75.529,18.916,0,76,50,51,72.275,25.911,90,84,50,1976,70.666,28.216,0,66,0,51,83.608,21.883,0,89,50,51,80.255,29.096,90,98,50,1976,77.739,31.551,0,73,0
49,51,80.745,19.990,0,82,50,51,79.863,28.065,90,89,50,1976,76.840,30.912,0,71,0,51,62.510,11.878,0,62,50,51,62.706,22.790,90,64,50,1976,61.508,23.080,0,57,0,51,74.824,18.786,0,76,50,51,72.216,25.514,90,84,50,1976,70.367,28.058,0,64,0,51,83.784,22.151,0,91,50,51,80.098,28.885,90,98,50,1976,77.508,31.458,0,71,0
50,51,80.745,19.633,0,82,50,51,79.647,27.638,90,89,50,1976,76.776,30.911,0,71,0,51,62.255,12.071,0,60,50,51,63.392,22.599,90,66,50,1976,61.546,22.766,0,59,0,51,74.294,18.541,0,76,50,51,71.569,25.936,90,84,50,1976,69.939,27.986,0,64,0,51,82.824,21.648,0,89,50,51,79.627,28.623,90,96,50,1976,77.108,31.362,0,71,0
51,51,81.294,19.675,0,84,50,51,79.196,27.421,90,89,50,1976,76.754,30.837,0,71,0,51,62.745,12.278,0,62,50,51,63.647,22.758,90,66,50,1976,61.919,22.689,0,59,0,51,74.078,18.440,0,78,50,51,71.510,25.521,90,84,50,1976,69.725,27.838,0,64,0,51,82.843,21.618,0,89,50,51,79.333,28.519,90,94,50,1976,76.974,31.288,0,71,0
52,51,80.882,19.916,0,82,50,51,79.235,27.689,90,89,50,1976,76.605,30.862,0,71,0,51,64.039,12.745,0,64,50,51,64.588,22.805,90,69,50,1976,62.615,22.821,0,59,0,51,73.549,18.117,0,76,50,51,71.039,25.288,90,84,50,1976,69.361,27.637,0,64,0,51,82.627,21.373,0,89,50,51,79.039,28.489,90,94,50,1976,76.799,31.050,0,71,0
53,51,80.941,20.261,0,82,50,51,78.824,27.743,90,87,50,1976,76.600,30.841,0,69,0,51,66.098,13.609,0,66,50,51,65.608,22.754,90,71,50,1976,63.817,23.096,0,60,0,51,73.392,18.153,0,76,50,51,71.020,25.445,90,82,50,1976,69.171,27.681,0,64,0,51,82.569,21.398,0,89,50,51,79.078,28.388,90,93,50,1976,76.653,30.900,0,71,0
54,51,80.510,19.920,0,82,50,51,78.804,27.921,90,87,50,1976,76.550,30.924,0,69,0,51,68.176,14.275,0,69,50,51,66.882,23.387,90,71,50,1976,65.087,23.694,0,60,0,51,73.059,17.900,0,75,50,51,70.765,25.373,90,82,50,1976,68.989,27.581,0,64,0,51,82.275,20.994,0,89,50,51,78.667,28.355,90,93,50,1976,76.512,30.878,0,71,0
55,51,80.020,19.529,0,82,50,51,78.804,27.936,90,87,50,1976,76.342,30.806,0,69,0,51,69.902,14.990,0,68,50,51,68.216,23.858,90,73,50,1976,66.553,24.505,0,62,0,51,73.098,17.902,0,75,50,51,69.961,25.598,90,80,50,1976,68.659,27.419,0,64,0,51,82.294,21.675,0,89,50,51,78.412,28.764,90,93,50,1976,76.272,30.862,0,71,0
56,51,79.490,19.247,0,82,50,51,77.961,27.447,90,87,50,1976,76.116,30.796,0,69,0,51,71.275,16.101,0,69,50,51,69.431,23.804,90,78,50,1976,67.968,25.576,0,62,0,51,72.294,17.983,0,75,50,51,69.686,25.884,90,80,50,1976,68.202,27.189,0,62,0,51,81.686,21.229,0,87,50,51,78.294,27.908,90,93,50,1976,75.883,30.586,0,71,0
57,51,79.902,19.102,0,82,50,51,78.314,27.667,90,87,50,1976,75.937,30.751,0,69,0,51,73.000,16.807,0,71,50,51,71.059,24.499,90,80,50,1976,69.472,26.480,0,64,0,51,71.588,17.531,0,75,50,51,69.373,25.791,90,80,50,1976,67.977,27.086,0,62,0,51,81.118,20.768,0,84,50,51,77.843,27.994,90,93,50,1976,75.550,30.374,0,71,0
58,51,79.471,18.759,0,82,50,51,78.020,27.316,90,87,50,1976,75.771,30.642,0,69,0,51,73.902,17.429,0,71,50,51,72.157,25.027,90,84,50,1976,70.714,27.406,0,64,0,51,71.176,17.390,0,75,50,51,69.039,25.417,90,78,50,1976,67.702,26.938,0,62,0,51,80.549,20.821,0,84,50,51,77.902,27.699,90,93,50,1976,75.219,30.278,0,71,0
59,51,79.647,18.743,0,80,50,51,78.275,27.362,90,87,50,1976,75.751,30.591,0,69,0,51,75.686,18.220,0,73,50,51,73.588,25.164,90,85,50,1976,71.987,28.130,0,66,0,51,71.333,16.988,0,73,50,51,69.000,25.324,90,78,50,1976,67.370,26.794,0,62,0,51,80.412,20.728,0,84,50,51,77.176,27.731,90,91,50,1976,74.988,30.178,0,69,0
60,51,79.647,18.692,0,80,50,51,78.098,27.250,90,87,50,1976,75.687,30.583,0,69,0,51,76.647,18.676,0,78,50,51,74.824,26.060,90,85,50,1976,72.802,28.696,0,68,0,51,70.608,17.021,0,73,50,51,68.882,25.327,90,80,50,1976,67.229,26.762,0,62,0,51,80.353,20.858,0,84,50,51,76.961,27.847,90,91,50,1976,74.753,29.981,0,69,0
61,51,79.059,19.439,0,78,50,51,77.314,26.958,90,87,50,1976,75.407,30.435,0,69,0,51,77.843,18.618,0,76,50,51,75.627,26.443,90,85,50,1976,73.554,29.156,0,68,0,51,70.255,17.071,0,75,50,51,68.745,24.689,90,78,50,1976,66.675,26.530,0,62,0,51,79.529,20.468,0,84,50,51,76.294,27.739,90,91,50,1976,74.216,29.860,0,69,0
62,51,78.863,19.412,0,78,50,51,77.510,27.327,90,85,50,1976,75.304,30.389,0,69,0,51,78.216,18.795,0,76,50,51,76.196,26.561,90,87,50,1976,74.018,29.455,0,68,0,51,69.922,17.129,0,73,50,51,68.098,24.885,90,78,50,1976,66.537,26.487,0,62,0,51,79.667,20.331,0,84,50,51,76.510,27.728,90,91,50,1976,74.164,29.782,0,69,0
63,51,79.059,19.233,0,76,50,51,77.353,27.203,90,85,50,1976,75.327,30.312,0,69,0,51,78.667,19.016,0,78,50,51,76.765,26.652,90,87,50,1976,74.632,29.687,0,69,0,51,70.098,16.983,0,73,50,51,68.118,24.813,90,78,50,1976,66.513,26.394,0,62,0,51,79.020,19.726,0,84,50,51,76.314,27.469,90,91,50,1976,73.805,29.570,0,69,0
64,51,78.255,18.492,0,76,50,51,77.000,27.016,90,84,50,1976,75.132,30.193,0,69,0,51,79.294,19.539,0,80,50,51,77.333,26.855,90,87,50,1976,75.125,30.315,0,69,0,51,70.157,17.020,0,73,50,51,68.216,25.043,90,78,50,1976,66.441,26.291,0,62,0,51,78.725,19.997,0,84,50,51,75.941,27.764,90,91,50,1976,73.612,29.463,0,69,0
65,51,78.314,18.657,0,78,50,51,76.667,26.901,90,84,50,1976,74.925,30.128,0,69,0,51,79.745,19.516,0,80,50,51,77.294,27.047,90,87,50,1976,75.513,30.486,0,69,0,51,69.471,16.638,0,73,50,51,67.922,24.718,90,76,50,1976,66.116,26.199,0,62,0,51,78.725,20.038,0,84,50,51,75.510,27.313,90,91,50,1976,73.395,29.252,0,69,0
66,51,77.745,18.405,0,78,50,51,76.471,27.141,90,84,50,1976,74.749,30.076,0,69,0,51,80.020,19.634,0,80,50,51,78.039,26.384,90,87,50,1976,75.994,30.617,0,69,0,51,69.157,16.804,0,71,50,51,67.412,25.120,90,76,50,1976,65.943,26.103,0,60,0,51,78.549,19.965,0,84,50,51,75.373,27.224,90,89,50,1976,73.170,29.143,0,69,0
67,51,77.490,18.051,0,80,50,51,76.176,26.582,90,84,50,1976,74.356,29.912,0,69,0,51,80.333,20.091,0,80,50,51,78.294,26.854,90,87,50,1976,76.241,30.851,0,71,0,51,69.059,16.680,0,71,50,51,67.725,25.032,90,76,50,1976,65.869,26.133,0,60,0,51,77.745,19.782,0,82,50,51,75.275,27.371,90,89,50,1976,72.753,29.097,0,69,0
68,51,77.392,17.748,0,80,50,51,75.980,26.702,90,84,50,1976,74.253,29.677,0,69,0,51,80.451,19.941,0,80,50,51,78.314,26.867,90,87,50,1976,76.455,30.882,0,71,0,51,68.647,16.195,0,73,50,51,67.451,25.189,90,75,50,1976,65.742,25.995,0,62,0,51,77.647,19.548,0,82,50,51,74.725,27.299,90,89,50,1976,72.486,28.859,0,68,0
69,51,77.039,17.595,0,80,50,51,75.804,26.358,90,84,50,1976,73.901,29.395,0,69,0,51,80.765,20.160,0,80,50,51,78.333,26.552,90,87,50,1976,76.484,30.992,0,71,0,51,68.608,16.257,0,71,50,51,67.471,25.091,90,75,50,1976,65.689,26.018,0,60,0,51,76.941,19.185,0,82,50,51,74.176,27.206,90,85,50,1976,72.188,28.673,0,68,0
70,51,76.843,17.480,0,80,50,51,75.804,26.422,90,82,50,1976,73.799,29.375,0,69,0,51,80.588,19.781,0,80,50,51,78.118,27.038,90,87,50,1976,76.337,30.959,0,71,0,51,68.471,16.287,0,71,50,51,67.333,24.966,90,75,50,1976,65.659,26.012,0,60,0,51,76.706,19.318,0,82,50,51,73.706,27.342,90,85,50,1976,71.885,28.644,0,68,0
71,51,76.333,17.450,0,76,50,51,75.235,26.770,90,82,50,1976,73.486,29.355,0,68,0,51,80.686,20.338,0,80,50,51,78.020,27.176,90,87,50,1976,76.355,31.075,0,71,0,51,68.451,16.354,0,71,50,51,67.529,25.422,90,76,50,1976,65.572,26.041,0,60,0,51,76.157,19.360,0,82,50,51,73.020,27.184,90,85,50,1976,71.497,28.403,0,66,0
72,51,76.451,17.299,0,80,50,51,75.235,26.895,90,82,50,1976,73.415,29.150,0,68,0,51,80.275,20.165,0,78,50,51,78.373,27.191,90,87,50,1976,76.254,30.973,0,71,0,51,68.373,16.292,0,71,50,51,67.275,25.331,90,75,50,1976,65.405,26.006,0,60,0,51,76.000,19.098,0,80,50,51,72.980,26.984,90,85,50,1976,71.238,28.302,0,66,0
73,51,75.725,16.946,0,76,50,51,75.196,26.562,90,84,50,1976,73.101,29.126,0,68,0,51,80.059,19.963,0,78,50,51,78.039,27.321,90,89,50,1976,76.126,30.753,0,71,0,51,68.294,16.372,0,71,50,51,67.353,25.442,90,75,50,1976,65.309,25.901,0,60,0,51,75.667,18.665,0,80,50,51,72.765,26.615,90,84,50,1976,70.950,28.098,0,66,0
74,51,75.725,17.060,0,76,50,51,74.686,26.945,90,84,50,1976,72.830,28.878,0,68,0,51,79.431,19.618,0,78,50,51,78.020,27.102,90,89,50,1976,75.890,30.713,0,69,0,51,67.765,15.907,0,71,50,51,67.039,25.508,90,75,50,1976,65.181,25.919,0,60,0,51,75.275,18.732,0,80,50,51,72.588,26.192,90,84,50,1976,70.757,27.972,0,66,0
75,51,75.059,17.185,0,75,50,51,73.922,26.482,90,82,50,1976,72.477,28.796,0,66,0,51,79.667,19.232,0,78,50,51,77.745,27.078,90,91,50,1976,75.785,30.639,0,69,0,51,67.588,15.736,0,71,50,51,66.941,25.300,90,75,50,1976,65.103,25.974,0,60,0,51,74.804,18.368,0,78,50,51,72.412,26.284,90,84,50,1976,70.390,27.807,0,66,0
76,51,74.333,16.230,0,73,50,51,73.353,26.201,90,80,50,1976,71.934,28.522,0,66,0,51,79.451,19.221,0,78,50,51,77.412,26.437,90,89,50,1976,75.518,30.602,0,69,0,51,67.627,15.801,0,71,50,51,66.824,24.831,90,75,50,1976,64.928,25.845,0,60,0,51,73.627,17.764,0,76,50,51,71.765,25.935,90,84,50,1976,69.855,27.636,0,64,0
77,51,74.235,15.954,0,75,50,51,73.314,26.190,90,82,50,1976,71.922,28.415,0,66,0,51,79.510,19.170,0,78,50,51,77.706,26.542,90,91,50,1976,75.537,30.586,0,69,0,51,68.078,16.256,0,73,50,51,67.118,24.879,90,75,50,1976,65.006,25.954,0,60,0,51,73.843,18.178,0,76,50,51,71.961,26.213,90,84,50,1976,69.669,27.618,0,64,0
78,51,74.431,16.376,0,75,50,51,72.627,26.227,90,78,50,1976,71.497,28.343,0,66,0,51,79.059,19.787,0,78,50,51,77.353,26.748,90,89,50,1976,75.314,30.636,0,69,0,51,68.118,16.527,0,71,50,51,66.902,24.884,90,75,50,1976,64.792,25.861,0,60,0,51,73.510,17.780,0,76,50,51,71.039,25.716,90,82,50,1976,69.371,27.470,0,64,0
79,51,74.000,16.243,0,75,50,51,72.490,26.017,90,78,50,1976,71.216,28.154,0,66,0,51,79.059,19.800,0,78,50,51,77.784,26.821,90,91,50,1976,75.356,30.543,0,69,0,51,67.804,16.355,0,71,50,51,66.980,24.925,90,75,50,1976,64.792,25.664,0,60,0,51,72.745,17.633,0,76,50,51,70.647,25.607,90,82,50,1976,69.039,27.315,0,64,0
80,51,73.667,16.260,0,76,50,51,72.235,26.129,90,78,50,1976,70.931,27.981,0,66,0,51,79.529,19.527,0,78,50,51,76.784,26.152,90,87,50,1976,75.220,30.439,0,69,0,51,67.706,15.972,0,71,50,51,67.725,25.350,90,75,50,1976,64.953,25.787,0,60,0,51,72.490,17.012,0,76,50,51,69.961,25.192,90,80,50,1976,68.757,27.125,0,64,0
81,51,73.412,15.686,0,75,50,51,71.608,26.077,90,78,50,1976,70.575,27.925,0,64,0,51,78.980,19.526,0,78,50,51,76.529,25.946,90,84,50,1976,75.080,30.499,0,69,0,51,68.314,16.741,0,71,50,51,67.588,25.261,90,76,50,1976,64.730,25.670,0,60,0,51,72.059,17.072,0,75,50,51,70.000,25.651,90,82,50,1976,68.399,27.024,0,64,0
82,51,72.824,15.335,0,75,50,51,70.941,26.287,90,78,50,1976,70.222,27.736,0,64,0,51,78.647,20.080,0,78,50,51,75.961,26.373,90,84,50,1976,74.809,30.587,0,69,0,51,68.020,16.549,0,71,50,51,67.235,25.190,90,75,50,1976,64.696,25.589,0,60,0,51,72.078,17.189,0,75,50,51,69.941,25.591,90,82,50,1976,68.158,26.868,0,64,0
83,51,72.843,15.472,0,75,50,51,70.451,25.973,90,78,50,1976,69.906,27.620,0,64,0,51,78.020,19.406,0,78,50,51,75.882,26.326,90,87,50,1976,74.690,30.451,0,69,0,51,67.510,16.459,0,68,50,51,67.294,24.801,90,75,50,1976,64.714,25.590,0,60,0,51,71.431,17.177,0,75,50,51,69.647,25.562,90,82,50,1976,67.858,26.763,0,64,0
84,51,72.078,15.583,0,73,50,51,70.412,26.139,90,78,50,1976,69.541,27.605,0,64,0,51,78.039,19.138,0,78,50,51,75.725,26.132,90,89,50,1976,74.703,30.464,0,69,0,51,67.843,16.482,0,71,50,51,67.431,24.773,90,75,50,1976,64.705,25.499,0,60,0,51,70.784,17.123,0,76,50,51,69.843,25.942,90,82,50,1976,67.762,26.753,0,64,0
85,51,71.490,15.243,0,73,50,51,69.902,25.383,90,76,50,1976,69.212,27.434,0,64,0,51,78.000,19.278,0,78,50,51,75.784,26.177,90,89,50,1976,74.654,30.467,0,68,0,51,67.686,16.358,0,71,50,51,67.255,24.792,90,75,50,1976,64.715,25.534,0,60,0,51,70.118,16.945,0,76,50,51,69.843,25.374,90,82,50,1976,67.354,26.548,0,62,0
86,51,71.157,15.181,0,73,50,51,69.627,25.803,90,75,50,1976,68.848,27.276,0,64,0,51,77.882,19.265,0,76,50,51,75.608,26.212,90,85,50,1976,74.530,30.380,0,69,0,51,67.745,16.627,0,73,50,51,66.824,24.577,90,75,50,1976,64.629,25.503,0,60,0,51,70.275,17.122,0,75,50,51,69.157,25.473,90,80,50,1976,67.135,26.463,0,62,0
87,51,70.824,15.221,0,71,50,51,69.490,25.815,90,75,50,1976,68.544,27.202,0,64,0,51,77.627,18.790,0,78,50,51,75.569,26.218,90,85,50,1976,74.443,30.402,0,68,0,51,67.529,16.571,0,71,50,51,66.980,24.489,90,75,50,1976,64.697,25.514,0,60,0,51,69.902,17.094,0,75,50,51,69.314,25.571,90,80,50,1976,66.905,26.488,0,62,0
88,51,70.255,14.873,0,73,50,51,68.784,25.440,90,73,50,1976,68.111,27.100,0,62,0,51,77.706,19.187,0,76,50,51,75.980,26.108,90,84,50,1976,74.368,30.323,0,68,0,51,67.569,16.589,0,71,50,51,67.275,24.423,90,75,50,1976,64.581,25.425,0,60,0,51,69.784,17.061,0,73,50,51,69.118,25.677,90,80,50,1976,66.845,26.392,0,62,0
89,51,69.608,15.180,0,73,50,51,68.863,25.409,90,73,50,1976,67.694,27.066,0,62,0,51,77.647,19.275,0,78,50,51,75.784,26.091,90,84,50,1976,74.318,30.289,0,68,0,51,67.451,16.448,0,71,50,51,66.941,24.214,90,75,50,1976,64.331,25.226,0,59,0,51,69.686,17.016,0,73,50,51,68.667,25.372,90,80,50,1976,66.537,26.349,0,62,0
90,51,68.706,14.543,0,69,50,51,68.275,24.908,90,73,50,1976,67.378,26.749,0,62,0,51,77.294,18.813,0,76,50,51,75.725,26.212,90,85,50,1976,74.181,30.257,0,68,0,51,67.196,15.966,0,71,50,51,66.863,24.443,90,75,50,1976,64.241,25.139,0,60,0,51,69.490,16.841,0,73,50,51,68.510,25.501,90,76,50,1976,66.395,26.302,0,62,0
91,51,68.373,14.421,0,69,50,51,67.118,25.059,90,75,50,1976,66.614,26.548,0,62,0,51,76.647,18.756,0,78,50,51,75.765,25.690,90,87,50,1976,73.904,30.203,0,68,0,51,68.235,16.469,0,71,50,51,67.275,24.403,90,76,50,1976,64.522,25.088,0,60,0,51,68.980,16.487,0,71,50,51,68.353,25.471,90,76,50,1976,66.030,26.165,0,62,0
92,51,68.353,14.813,0,71,50,51,67.078,25.282,90,75,50,1976,66.613,26.479,0,60,0,51,77.176,18.560,0,78,50,51,75.412,25.662,90,82,50,1976,74.037,30.209,0,68,0,51,69.333,17.201,0,71,50,51,67.922,24.537,90,80,50,1976,65.173,25.314,0,60,0,51,68.667,16.437,0,71,50,51,68.216,25.597,90,76,50,1976,66.086,26.146,0,62,0
93,51,68.333,14.775,0,69,50,51,67.176,25.441,90,75,50,1976,66.678,26.513,0,62,0,51,77.118,18.857,0,78,50,51,75.020,25.830,90,84,50,1976,73.992,30.194,0,68,0,51,70.863,17.847,0,73,50,51,68.765,25.047,90,78,50,1976,66.326,25.917,0,62,0,51,68.824,16.630,0,73,50,51,68.118,25.431,90,76,50,1976,66.028,26.094,0,62,0
94,51,68.255,14.901,0,69,50,51,67.176,25.458,90,75,50,1976,66.655,26.553,0,62,0,51,77.314,18.506,0,78,50,51,75.118,25.677,90,85,50,1976,73.927,29.999,0,68,0,51,72.529,18.872,0,75,50,51,69.490,25.280,90,80,50,1976,67.408,26.642,0,62,0,51,68.235,16.334,0,73,50,51,68.118,25.424,90,76,50,1976,65.940,26.035,0,62,0
95,51,66.667,14.011,0,66,50,51,65.686,25.200,90,73,50,1976,65.349,26.167,0,60,0,51,76.392,18.539,0,78,50,51,74.725,25.527,90,84,50,1976,73.627,29.969,0,68,0,51,74.275,19.678,0,76,50,51,71.235,25.703,90,82,50,1976,68.923,27.224,0,64,0,51,68.412,16.927,0,73,50,51,67.647,25.567,90,76,50,1976,65.702,26.084,0,60,0
96,51,66.451,13.776,0,66,50,51,64.922,24.787,90,69,50,1976,64.854,25.937,0,60,0,51,76.392,18.465,0,78,50,51,74.431,25.774,90,82,50,1976,73.292,29.801,0,68,0,51,76.235,20.230,0,78,50,51,71.922,25.756,90,84,50,1976,70.127,27.960,0,64,0,51,68.098,16.794,0,71,50,51,67.843,25.662,90,76,50,1976,65.662,25.994,0,62,0
97,51,65.863,13.746,0,66,50,51,64.961,24.508,90,73,50,1976,64.564,25.852,0,60,0,51,76.490,18.372,0,78,50,51,74.608,25.763,90,82,50,1976,73.280,29.719,0,68,0,51,77.804,21.063,0,80,50,51,73.706,25.878,90,82,50,1976,71.425,28.732,0,66,0,51,68.118,16.218,0,73,50,51,67.804,25.482,90,76,50,1976,65.670,25.956,0,60,0
98,51,65.902,13.572,0,66,50,51,64.882,24.696,90,71,50,1976,64.248,25.667,0,59,0,51,76.255,18.272,0,78,50,51,74.196,25.788,90,80,50,1976,72.990,29.609,0,68,0,51,79.569,21.695,0,84,50,51,74.902,26.653,90,87,50,1976,72.685,29.500,0,68,0,51,68.137,16.165,0,71,50,51,67.941,25.602,90,76,50,1976,65.616,26.001,0,60,0
99,51,65.275,13.394,0,64,50,51,64.627,24.611,90,69,50,1976,63.912,25.659,0,59,0,51,76.039,17.875,0,78,50,51,73.961,25.837,90,80,50,1976,72.890,29.448,0,68,0,51,80.529,22.588,0,84,50,51,76.137,27.339,90,87,50,1976,73.616,30.271,0,68,0,51,67.961,16.079,0,71,50,51,67.882,25.284,90,76,50,1976,65.523,25.837,0,62,0
100,51,64.784,13.336,0,66,50,51,63.882,24.332,90,68,50,1976,63.494,25.580,0,59,0,51,75.725,17.581,0,78,50,51,73.941,25.928,90,80,50,1976,72.727,29.406,0,66,0,51,82.059,22.999,0,87,50,51,77.569,28.034,90,91,50,1976,74.597,30.777,0,69,0,51,68.216,16.176,0,71,50,51,68.020,25.158,90,75,50,1976,65.546,25.808,0,60,0
101,51,64.176,12.885,0,66,50,51,63.569,24.065,90,68,50,1976,63.207,25.435,0,59,0,51,75.294,17.469,0,75,50,51,73.706,25.674,90,80,50,1976,72.498,29.328,0,66,0,51,82.765,23.210,0,89,50,51,78.176,28.139,90,91,50,1976,75.188,31.163,0,69,0,51,68.373,16.377,0,71,50,51,68.157,25.041,90,75,50,1976,65.436,25.759,0,60,0
102,51,63.569,12.777,0,64,50,51,63.392,24.380,90,68,50,1976,63.019,25.304,0,59,0,51,75.314,17.779,0,76,50,51,73.314,25.377,90,80,50,1976,72.300,29.146,0,66,0,51,83.471,23.994,0,89,50,51,79.569,28.919,90,91,50,1976,76.001,31.537,0,69,0,51,68.412,16.188,0,71,50,51,68.176,25.108,90,76,50,1976,65.446,25.643,0,62,0
103,51,63.235,12.309,0,64,50,51,63.118,24.508,90,68,50,1976,62.751,25.176,0,59,0,51,75.157,17.435,0,76,50,51,73.098,25.172,90,78,50,1976,72.105,29.028,0,66,0,51,84.392,24.498,0,89,50,51,80.176,29.504,90,93,50,1976,76.612,31.956,0,71,0,51,68.431,16.388,0,71,50,51,68.333,25.230,90,78,50,1976,65.559,25.785,0,60,0
104,51,63.098,12.807,0,64,50,51,63.275,24.559,90,68,50,1976,62.612,25.224,0,59,0,51,75.118,17.349,0,76,50,51,72.902,24.991,90,80,50,1976,71.992,28.978,0,66,0,51,84.784,24.785,0,89,50,51,80.980,29.866,90,93,50,1976,77.103,32.248,0,71,0,51,68.588,16.205,0,71,50,51,68.588,25.155,90,78,50,1976,65.637,25.816,0,60,0
105,51,63.157,12.769,0,64,50,51,62.922,24.309,90,68,50,1976,62.480,25.136,0,57,0,51,74.667,17.079,0,75,50,51,72.863,25.253,90,80,50,1976,71.695,28.842,0,66,0,51,85.157,24.870,0,89,50,51,81.725,30.278,90,94,50,1976,77.703,32.678,0,71,0,51,68.490,16.249,0,71,50,51,68.510,25.314,90,78,50,1976,65.624,25.845,0,60,0
106,51,62.941,12.123,0,64,50,51,62.471,24.435,90,66,50,1976,62.237,25.062,0,57,0,51,74.294,17.389,0,73,50,51,72.725,24.848,90,78,50,1976,71.382,28.667,0,64,0,51,85.137,25.039,0,89,50,51,81.804,29.763,90,96,50,1976,77.939,32.883,0,71,0,51,68.471,16.197,0,71,50,51,68.392,25.135,90,76,50,1976,65.570,25.714,0,60,0
107,51,62.667,12.451,0,64,50,51,62.627,24.672,90,66,50,1976,62.276,25.070,0,57,0,51,74.039,17.359,0,73,50,51,72.451,24.913,90,78,50,1976,71.250,28.630,0,64,0,51,85.412,24.980,0,89,50,51,82.725,30.521,90,98,50,1976,78.371,33.014,0,71,0,51,68.706,16.202,0,71,50,51,68.824,25.969,90,80,50,1976,65.698,25.802,0,62,0
